readId	equalMatches
110:2875|e7a2a590-2fd0-414f-b8f9-ecc6566cd659	1973
141:2757|9f298eeb-5525-48c2-990a-7b668a69599b	1973
103:1947|9471db44-7204-463a-b7bc-f8ed87a40789	1973
116:2585|17a3477e-da3a-48b6-a7e8-b9e000fb752d	1973
130:2104|3b4e9502-b148-4c41-aa99-bfeebc0e01e5	1973
109:1278|a5db8874-34c3-483b-ba63-8f064feec535	78
107:1258|33e6822f-5c0c-4567-867e-708d4bf7bda9	78
109:1363|0216c63f-df20-4103-85e7-df2b02faaa80	78
104:1262|edc28073-165f-4590-8443-3087ca78ff36	78
108:1274|33c39ff2-dbfc-4528-99fd-289d86197cb0	78
129:1290|13688fd3-4118-4294-a931-b4e15851f14a	78
109:665|5cebcfd7-5f8b-43e1-b7f4-1767ced55a85	82
101:413|dd9bfba1-b51d-4e91-8e71-458e9a412ab0	82
105:411|d3b39c35-0cc4-4ae4-a3f0-fdb66a8a0660	82
103:415|4633e89b-c661-4031-96d7-30da6faefc3d	82
126:420|b6145b68-fc10-439a-a8e2-3831998bf2bf	82
128:428|bcf91987-b3d7-4edd-9883-b283e1a0fca6	82
88:1864|4ca108e8-5362-44c8-b1b4-67b418ea4ca6	83
127:1836|c167b960-523e-49da-a3a0-7f79bb28db71	83
130:1846|d17532a1-eb47-4108-9dd4-c57265614a83	83
117:1843|20242da3-3a10-421e-90b4-27ddb651033d	83
106:1833|653af15c-b4aa-439d-ae09-4f91b183e843	83
114:1833|5c787233-e276-4317-9ce3-118b2f3f74fb	83
89:1810|d4549fa4-88d5-4181-b53d-3bacc1771a1e	83
141:815|7e4fd5ef-a9c8-49ec-9490-2427c988235a	84
133:742|f8e9ff28-9fca-431e-9ace-5eb506548688	84
126:739|eaf58ea6-db82-4ae5-9a28-82149fbd2a53	84
133:735|e1a0373f-6633-4952-9a4d-b117ba7bc484	84
128:752|9d834efd-d450-4f88-b6cb-2bd6ea08c4d0	84
141:781|2dacaee2-51c0-4389-9af0-475ab474e5de	84
130:745|84ab0728-fdbe-4464-87b3-01ccbdcc85d2	84
133:782|392dc51b-80f5-4faa-ac14-e5f3ca292b56	84
128:704|da434796-06d5-4aff-868b-079b7c0aa1bc	85
106:675|e3e6657e-faec-497d-9a76-fe10634e9af7	85
142:725|0f184433-0e76-43e1-b0fb-a3656362cc17	85
143:788|4edbce4d-0ac7-47a0-bbd6-9f3268f98031	85
133:680|10da90e4-efe9-4c42-8097-1aee75d97a33	85
119:710|2bc07934-d359-4ee0-925c-4a9fef70b270	85
132:728|99c4725e-e000-415b-8a36-fe823fc18388	85
130:741|7a440153-6567-4d2d-9e4c-90bb8a5a7c2f	86
132:642|f662365f-7814-4671-b8b2-0b59f52f167d	95
134:646|0a3ed178-47ee-4c77-b930-447f84ff3c95	95
140:576|1253e38e-71b1-49e5-9459-124e893bae6f	95
121:426|88b85404-3541-424c-bb6f-11421dea2dca	95
139:1156|6aa6bfc9-c2b9-41fe-a65f-b631d461d7cf	98
135:444|59a00f91-8b1d-4a84-834e-38bbe8c8ed2a	95
128:568|9a67f3e7-98b2-4389-8f47-5d0a5f301f8d	95
120:431|a71d0dc9-fa1d-492f-acdc-786be84ffd9a	95
128:523|c9000d2e-3d79-40e2-b175-8f6bcd9e50ed	95
135:586|8fdcc781-1778-4fdc-875d-fe13c78065c5	95
138:690|ca3bafe2-911b-4616-b035-30939c1725df	95
127:556|004b0899-698d-4cda-a4ca-7cf307993320	95
140:551|4c9cf36c-71d5-4856-bb8b-f73656cde7a3	95
138:618|e9f4a1c5-0159-438e-a496-505b11ba4008	96
134:452|3b96ecad-1df4-4cd9-901b-1b6e0a98f5d2	95
141:457|17b78004-2dfa-4f37-be24-1f113e1259db	95
127:517|1c0ef9c4-bae5-4dab-bd49-d10935f199ad	95
107:567|36dda370-5b2a-411d-84a9-a56adce7edfa	95
141:446|6a3c6a2d-fa93-47ec-ba80-e9ca3b2007eb	95
