readId	equalMatches
116:622|47222de3-a098-45d5-8c3e-2077f88eccbe	1
133:799|8781a23f-240b-40c4-8fa0-ba9a93f873fa	2
133:635|2e920031-66fa-4405-bc52-4d48b65ed321	1
129:788|48406ead-df51-4f5d-8f75-7612a6919f8c	2
131:752|0a2ba394-9904-41bc-998e-e3aff3b5ae80	2
131:657|6044f071-9697-45d3-8534-6a1cd8fd0cc2	1
133:644|eb54b54d-bc2f-4f6e-8e6a-20720eca065e	1
123:687|1c105dfb-202c-4bd6-947c-a7e21e15a900	2
129:648|ba1539ab-8cec-473b-9879-fab15759e2e7	1
138:667|0cef22a6-cb0a-4ce7-be22-82900fa692d3	1
131:631|9fbbca57-e790-4c2a-b40d-a9a186da03d4	1
134:642|c6b6f47b-0c78-4268-925a-5ea0c0189ce4	1
132:685|4cf28bbd-4201-4324-898b-7477a541c70b	2
124:630|0a9c8b04-b0d0-4a3d-bf46-41439ee7cb83	1
145:623|1fdd8690-8a82-439f-a595-05454140615a	1
125:677|804bbcaf-d3b9-4e89-a62c-9877e60ad909	2
133:635|837e8e66-953f-4180-99cf-70254e214237	1
102:1359|425197fb-d1d3-4291-b41b-c5d00b2212ec	2704
133:844|5c08f9aa-e633-401e-aa68-9860e2bb1afb	1945
150:830|d48bf17a-7d0a-4e4b-b327-7aba44df974e	1945
128:817|0fb1bcdd-9486-4658-8c36-9c93c49c59be	1945
127:690|0f66dfef-98ea-4126-b183-4668d331d86b	5
135:744|d049e0d5-a2ed-45eb-b6ba-296f7c6c8119	5
124:734|53e5e0ba-540c-4748-96ff-25888b17456e	5
128:729|9a99baba-bafd-4375-adb7-3e75f2754fe8	5
161:827|e1447f6a-eb2a-4af2-a587-29b7be5f31cc	5
135:775|cad061b0-1400-4ba1-97d1-1a1df97e2048	5
129:851|f6ba65ad-7400-42f7-b585-b94b2959472f	5
131:680|0df160f8-256c-4cd0-a4b8-eb8b3f466754	5
135:805|65843754-9035-4ead-bda1-4da64361df6e	5
125:689|84c9ad3c-635d-4e76-976a-a40b2c30d1e7	5
174:780|003f46b3-1326-41ff-8519-8ebd8d3f8363	5
112:789|48418032-8b03-4b60-b1ee-c284621bf9bd	5
137:750|b57aa8f1-bd85-4c6b-ad4c-ca5f0cd97220	5
141:772|ffb6aed9-f85c-49be-b9e7-6954383077b2	5
121:731|b537bf6e-8ca2-4273-beda-e9d95bf59e33	5
139:807|aaa4cf39-ab28-4d21-bf34-abf376b7ad25	5
126:749|917ccdad-8d23-4fa4-82b0-7f74cb6c9082	5
128:762|d233251e-d5ca-45ab-a3f9-480be1c244f9	5
130:760|552ed5db-a14c-4e83-a79d-55fcd20180c7	5
126:792|6e37c103-1e20-46c0-94ab-fbc605668a33	5
156:799|6b2b57c2-7a7a-4e4d-9327-ae63548f6bfa	5
135:769|3594e0a8-7c53-4412-9365-5f460e9c97b9	5
135:751|0ae6e53c-1323-49ff-819a-b48d1e38d561	5
135:833|30a7719a-0aa2-4d65-b057-cba07adadb49	5
129:766|90f1acef-10b0-4c77-9fb6-cbd0169e0ea1	5
122:724|1c988ee8-2def-4492-be39-0f06877ffa7a	5
134:754|c2f72bc5-c2b1-46bd-93f3-11ace8866e2a	5
131:758|299f50d0-8d34-4858-81c3-fd8351538b42	5
110:703|9e46e242-9249-435a-85be-c44a0e9f351a	5
134:747|8011103e-0aec-42d3-9499-dc79d35aae33	5
131:742|bd7985a6-2c63-4414-b6f5-fa4a2858460b	5
125:742|cf7b7e83-98c0-45f5-812b-01d7396a94f9	5
134:760|9d4cd3fc-0225-434d-bc0d-afc5abd4e992	5
135:803|811fcca2-7e9b-4d5f-82a4-96667cfb66ab	5
139:747|177e584f-7b87-4245-baee-45d95a3b58a5	5
132:781|04e30b33-1fda-48bf-99ac-641c7fa8a3b4	5
136:756|9988f54c-73af-4e8e-b0d5-f7514b80d164	5
135:776|1f618ce9-4a06-4644-b9a9-f0acb3165b40	5
131:771|853a052f-c410-402a-821d-5e247631a80a	5
141:773|e6bca131-1ad3-441f-8077-a3e86b7ffdb4	5
129:750|145f187b-8341-4a4d-b51f-c062b970dc2d	5
105:714|31537f1d-56f9-4481-8698-cd8679af3f9c	5
109:694|987bafe5-71f8-42be-b341-50d2c36def48	5
130:754|6d426c22-613e-4865-ba30-373d2990c5a4	5
133:798|8cc51da2-16b0-4e99-a237-667d50791820	5
136:782|5f1c91a4-41ca-4526-ad04-07ed188660d2	5
115:786|3fd8165c-9b22-4162-a2ed-cec8c4cd8ffe	5
128:764|7dfac82c-dd27-4508-8302-04b82bc6b7c8	5
127:763|2b752594-370b-49cc-ab6f-3684e6cff021	5
129:786|135ffb19-a48e-470f-bb3a-932ac87f95c8	5
130:741|2f91dac0-f436-4153-9023-1191d678c854	5
134:764|91882ef1-4fb5-434d-aa66-af3c0c8849a6	5
122:766|e8505436-3319-495e-bbbb-7673058be98b	5
133:762|b825c4e3-63bb-4a84-bb38-c8020d5c9cd1	5
308:930|1ae1fb4d-ea30-4965-8af9-1b104078737d	5
128:731|f6d39f88-3cb3-46cf-9212-e435c50b8304	5
131:779|0e59c3b6-499f-4a8f-9480-210dc99cd91b	5
150:774|13e38ba0-5d62-4552-ba56-0a348e39dc53	5
143:738|d7d7653c-eccf-4a50-806b-5c0c1055efd2	5
132:776|20097163-1fad-4fa9-8269-8a6a0966c7df	5
120:758|9c33e4cc-8d01-4034-9fc3-0039b37aef9b	5
134:768|b1029214-4435-40f6-8e6c-aaa2dfccf296	5
138:775|bfdc0f45-62b7-4fb5-912d-d45053263f49	5
137:758|1bc46114-438b-4ad0-9cec-ae47eec3fe20	5
119:842|8139e571-3180-4988-b255-1a18329b9e62	5
131:766|ce7bf734-23be-4efb-91d8-df1a3a916096	5
124:724|daecb6fe-741f-471c-a42a-27e1a4e555c8	5
129:771|198e0ed0-f969-4f36-a465-99415b551b64	5
4428:5080|35dcb904-4f50-4ad7-8652-e75ffbc0d66f	5
133:768|cc13a8b0-4ccf-4b23-92f9-77df2988fb81	5
129:754|bc4b247c-d95e-42c5-9ad7-32cb613cdb14	5
133:753|35605a04-a947-4d19-be1d-1d7ef3b04b2f	5
136:779|d4122c6d-46e6-4842-8ed1-b16856848324	5
125:767|e865a72c-43fa-4580-9a89-ccb2f33ae6b0	5
129:749|662648eb-e16c-4b5c-bfdb-82bb00d3a61b	5
121:737|06549c40-4386-4372-8cf9-cff4c792bb33	5
128:748|a796930c-4dcb-47e5-9355-acc599871813	5
128:761|6cc28f21-9946-458c-9549-bfa7210aa5aa	5
128:778|ab5b8daa-2bcd-4e53-992a-a6ee47827a82	5
132:703|b3197f6f-6910-4c80-9d9b-053606d0e3a8	5
137:770|a1c5bac3-9f0b-42fb-a574-a174a98fe2f1	5
129:762|e0a7d41c-f76b-488e-9a68-ee5c37587521	5
134:778|ddb9919b-0fdc-43cf-a31e-807953850dfb	5
130:737|1bd090ea-99f6-490a-a6fb-5eeee5ee5f25	5
127:779|7fa49e3c-0402-4271-97e9-fb726310c4f7	5
133:759|24e6df4f-f047-4326-84e7-635e8cb69a10	5
125:753|79496db3-5866-460f-98df-0cb4a403866e	5
122:817|24788b64-c0a2-4913-923e-1de17bfab25b	5
128:736|c1943021-c9d3-4a69-8d17-ae7e65790a44	5
128:805|79aff590-8568-4d64-9622-21819ea964df	5
139:786|02400440-5a4f-4c96-b21b-80a35ffe1828	5
138:746|c8197c73-8ba1-4cc4-8f48-9177c111ea76	5
156:806|a9f7ae30-12bb-4cd7-a132-c5a30d1f12eb	5
113:672|a3b65cf3-aa50-49db-a44b-2a66e4ef7b4b	5
136:722|1134af43-da0a-4f9e-a6d7-b9ac976b216a	5
134:782|bc2236da-5234-420d-b4e7-b1c00882ef33	5
169:754|cf4bba74-ab28-4974-97aa-99600eb45c0e	5
114:705|8a2f0e8b-54eb-4c30-9576-416b603ece70	5
128:714|65eb0723-0c51-4488-9552-c6fcda3c70cb	5
128:728|f3a8183c-2e2c-408f-b368-158ad02d8336	5
134:775|0deb9545-80f7-4860-ade6-d7b8d0e32255	5
139:741|7f90aa34-4f16-492a-a21f-7810ff17d5e6	5
133:781|2d09e5a6-8087-4256-b07d-d0e1310fe1d0	5
129:700|1c97fa90-27d0-4410-83a6-523eb1f1c124	5
109:763|33dba940-c571-4164-8bbc-4cea55d5f040	5
132:806|dff5f104-a540-4284-9ad4-9d7486f4cc31	5
130:736|9ca06c19-72eb-40da-a5c3-aa638c9e89e1	5
136:679|9933387d-b4be-4fd6-b9ab-736bd0ad6da4	5
133:733|4b801a98-eff4-4159-a46e-d1fe0eedfe13	5
128:765|04aff5ac-91c7-49d7-8e8a-7e07d45a4658	5
135:743|c2b0d339-595a-4a42-bafc-adc54afc8c48	5
111:773|32af357e-3597-4d60-a1e8-84dcdb499fd2	5
237:842|bc8bde7f-5e79-48ee-b185-b21bbe32511c	5
127:805|24c79d38-d4b9-44d3-9f2f-bec522b72b5f	5
134:710|ee08b368-63a0-4594-b586-e155eb585a40	5
126:765|2238fa3d-2c1f-42d1-91f4-9098530df6e7	5
126:756|4c2a3c42-6eae-4f4a-bb18-186be9bf3133	5
146:761|f377537a-a162-45a0-9f60-4d158327a5d8	5
135:747|732cb528-873a-4a57-aa03-20e9be094d54	5
137:711|61e4cb3e-2164-4af6-9f16-1daedd4470eb	5
106:749|551c7d02-6bd9-45a4-ab04-3486a73481d3	5
130:720|1c88b043-125a-4388-9fab-15e57b912de7	5
141:678|ca78fff3-c158-4641-b923-73110ce5cbfa	5
140:742|6b222f68-7a8d-4577-beb5-bb995bcfcf51	5
131:721|ce1efda6-f8db-470c-aecf-4530c0423fed	5
124:710|b9a1c101-fe3e-4094-ad58-0b611d31cd21	5
103:732|8e14e7a3-73ee-4f9b-b248-642a6f50288c	5
133:749|fc0a43df-177d-4353-bb19-86e22f3748c9	5
124:671|97c97b43-d2ec-44e3-92ce-1d2052d31eef	5
133:773|edc9bcde-1415-401b-ae99-ec4622d9e7a7	5
139:742|10a1454e-eb9e-4d4a-b351-6e13786d250c	5
125:760|9573cc84-12e9-46b2-9bb4-a14431245ddc	5
126:697|ea9531c6-fc0b-4111-8a19-d93047bc1fae	5
134:791|23d21771-19e2-4403-9c23-e79875e45d03	5
139:743|a0206a24-4bb7-4003-b6e5-ec3eb41fe65a	5
156:804|a8a44fdd-8df5-4397-9c3e-fae2bd0b94c4	5
126:721|b24e2d7b-a170-42d9-80d4-318db9705f71	5
133:750|637b6815-36bb-412d-8f8a-9f114dcecb0b	5
123:730|750d7b7d-f09d-4a51-8c6a-14dc9cbed3f1	5
164:727|99f75ea6-06e1-4b9d-bcb1-fa2e57cefd16	5
109:733|80b8d9ce-0f85-4ae3-a376-fe33e6b45d43	5
110:717|e6a8d728-55b3-4a46-bf2c-e1077a7b9453	5
133:755|f5ad67a0-7496-4c7f-8471-bfeb89f82061	5
116:773|221c132a-d808-4438-a0df-fb0f398cacb1	5
108:790|02f25de7-cf4f-45a1-87ba-74ee6bafd693	5
139:784|3931aa5d-955b-4782-b574-8d881754519e	5
123:748|70e8bc64-b87e-429c-9d64-14a1056ffa8f	5
76:701|3baa80ee-a56e-40fe-822c-7cfac43282a6	5
132:732|54e7cdcc-93e6-4245-b130-a1cab0288251	5
118:760|7c34cc6c-533f-4c51-bd1b-95609e6d31f4	5
129:743|faea5ba2-2b28-459e-81ef-2e6c61fed09f	5
132:733|30874769-37d8-4683-b217-b4839d541382	5
106:740|c4406d6e-eb59-455d-bab6-c24cf8ceeec8	5
112:704|eef19de6-2ce3-49aa-b7d0-eafcf1ea84b8	5
134:689|ac17ae47-553a-4b67-8570-0b65336d41b0	5
128:823|a9d67615-1516-44f5-b72c-b6dfe6b4b30a	5
125:721|eda8f444-579f-434a-943f-99af982454eb	5
130:765|df582ef8-efa3-43e7-be95-56ac9b891e9c	5
129:795|4af15aea-2bb4-4002-96ef-5ebc2716366a	5
126:735|c6302c9b-cc9a-485d-aaf3-31c0d7382c91	5
129:695|d99195f0-1470-471f-b149-c2b7a220fe95	5
135:752|c6ed97f7-675b-4cfe-9f93-f26d763a1814	5
131:726|61e7bf47-edd0-440d-a4df-4e0aa65b7173	5
126:734|e2fd21d9-ca93-45fc-b750-164e5770244d	5
131:726|5c1799c1-0e15-4cfe-aaf7-7ba60c875172	5
129:770|7df26fed-438c-4e9a-8f0a-1e9cec84fc4e	5
132:790|7f36d0df-d279-4e53-ac6e-7603ebf07992	5
111:739|54da5641-5a3f-462f-94b4-9d1a0428b364	5
134:685|db51f8c4-7376-4a48-a424-6bf748e7ae39	5
138:678|adfb46a4-3d68-4aa8-8484-12beee7f9ec0	5
129:733|7783b955-9bb7-4046-8a12-5edb040fff61	5
133:838|6a0bf993-3a19-4c62-a610-008ae310d202	5
131:761|73d9f415-124a-496f-8069-4c9458b80c22	5
130:730|cf03a27b-fc86-45e0-abd7-26baec7e654f	5
129:700|a2401ceb-11ce-46a0-9f41-d7529cfbd8e8	5
110:720|2196e680-de72-492e-ac97-ba5c9e16d45b	5
132:710|64b3d759-004a-44ee-a7c0-609d9dce4ee0	5
141:854|fa14a052-9a66-47e3-9bae-d0f4f9d6e6e5	5
135:771|46f459a0-c963-4e7d-9303-dd8535257bc7	5
108:730|dbe16a76-5daa-4f04-8ca5-e539e5173d78	5
133:657|8f427d27-5c75-4a0a-b451-2cf4ceaa283b	5
130:731|6d18d3a4-75fc-46ce-9e04-edc80aee3a41	5
127:783|8560303d-a311-43eb-9576-2a273b792722	5
133:797|8c350d3a-7839-443d-b28f-e678c209e653	5
124:764|45c90a43-c2bc-4996-8a36-b23c40b297e9	5
128:687|9e83c7b5-9ed3-4179-a3e5-73ec4adf00f3	5
131:758|c92a9673-19a1-4f69-b254-274a6094a718	5
128:758|5683b619-ea0a-4d54-ba44-dfb649e58937	5
136:554|80839ce0-4e76-4a5f-b45a-9541cc02793a	6
139:499|46d57e3d-a6f8-4009-ba6f-7c0c20579728	6
132:480|ac1b2ceb-5e99-4257-b1c2-e134a467ac1d	6
133:488|f522bd09-2686-42ef-ab43-709133023796	6
141:485|15d18500-c166-45aa-adde-f166218db842	6
136:498|1add812d-74aa-452e-9101-354e2d559ce7	6
138:464|96cc295f-de65-4f04-9394-55bfa446fd4f	6
141:482|60840e9e-b51c-4cc1-ab82-467ff6d3ad5c	6
134:486|1b37313f-afd1-4a68-a30c-109b834529be	6
109:442|921e9884-4625-4a8e-bc26-7dd5292ee20e	6
127:508|66a47d38-302f-47e0-aced-b8a72d501453	6
132:466|87bf51e7-c33d-4417-9732-d495411e1e7b	6
132:469|3daac407-a236-4a2f-9f9c-4ade49fda1d7	6
112:507|53f831b2-8e87-4321-b25a-c2b1bd9fc9c4	6
146:490|723cddbf-3436-4c73-bf06-576dbe3527b5	6
132:539|9e4fb12e-8a76-419d-935b-403a75676572	6
133:499|75423cc5-ed3f-41fb-b73e-9ec62420e632	6
124:529|6d4e8bd1-d41b-4733-bffe-496f30dc68c2	6
134:460|6b5c7a15-e00e-41b3-ac21-d65be779e07d	6
121:459|b35990f5-0766-4cdd-8877-e2494dd52213	6
107:500|7e03263d-3f57-4b12-a367-7a2501a35d38	6
125:452|12867b0c-3392-49c6-87c1-6ee339a44a3f	6
126:445|0dd8ed5f-1856-4d39-8742-cf3e622aff23	6
147:489|863c016c-3a11-448e-b5bc-c1909761da2c	6
129:469|2aef9c91-0519-4e2f-92de-3d8060dd2acd	6
133:498|d2b4eb23-86d5-4c17-9273-a2743bd957b0	6
135:564|89007b2e-b048-447b-b288-2e5e8ac8c3e0	6
127:532|34693b9d-6fe2-4c3f-bae1-c88cdd14ef52	6
109:486|e1ac6470-d235-4c00-9141-9a2a14f327ed	6
138:489|6a723830-f315-4084-8d23-7e9eb914830f	6
129:491|6a70c039-924f-4e84-bc3e-22852a7e7a69	6
138:448|561a5159-1bda-4265-8793-56d75c81729b	6
128:481|f1d247f8-a17e-4f08-afba-1141c91f007d	6
134:482|8d086172-2eb2-4d60-9a0d-06088e063040	6
126:504|31d2c56b-8e68-4939-a0ab-5b3e44c52038	6
137:471|d705dec5-4e88-4f9d-bffb-222a697f2a40	6
109:506|a510092c-aadf-467f-8166-347ada7c1d84	6
131:512|e5e325e5-c9bb-4caf-8463-3b2a010e6f87	6
129:468|90f4ecd5-2b12-48e4-aa08-3df4c9d2e9e0	6
138:477|7a476391-9768-43c4-b833-b1339402233b	6
116:491|87af8ce6-9a5d-43ea-bab3-efe58ab0e7c6	6
135:502|91c9981b-7e68-4fae-b59a-144d6e5565d1	6
119:491|99220302-98e0-4839-a938-13c5aefd0c83	6
131:479|d5b9899e-38f3-4b50-ace0-39870a1d71da	6
137:428|026013cb-c7b8-48ef-84b5-e346c94e22be	6
136:455|edadca75-b850-478b-a315-7a88bb4eba23	6
129:448|884e2de3-08be-4412-b3e1-d1265084e11c	6
132:426|f7791a2b-6b44-4255-aae0-8129822ebbd5	6
144:4245|31714aad-1d90-46f8-ada4-39559e72bdd0	1947
126:716|ef5c33ee-048f-45b6-bd83-4523c3e09017	2450
125:715|4149913b-3eac-4056-9a76-1937751eb306	2450
131:558|7b3fd967-56a8-4380-b327-62bea58a857f	2451
132:550|9ce9bdd7-aac3-4772-9913-6abe3ec595f6	2451
97:538|9671e610-2949-4f56-883e-507cec6f23df	2451
136:561|2dca7442-0f18-453c-866a-9220ae849663	2451
127:787|a06a723d-0357-421a-94cb-ceb22bbdddc1	7
131:819|2dd3ad5d-7cf8-4627-b5cf-6778cde59292	7
137:766|b8cc1196-7646-4192-a99c-4c3758d3cf74	7
133:765|eefd7805-dc7b-449b-ab1c-63abb5d7d64b	7
133:702|73697d7a-ddca-49e8-81d5-100f726b3382	8
126:708|e60208f9-a75e-4a26-be19-f2c11efa69ca	8
159:742|5c29e605-29a8-498c-8f34-9ee1b6df7bb6	8
122:731|7001df02-bb9f-48ce-93a5-9104d247f27d	8
145:723|9e594682-9ac8-4ff7-b2fd-6425ffbceca0	8
131:1123|93507a9f-14d0-4628-b178-25768d4af233	11
125:1120|5417fd21-8777-482d-8a58-280c56af790d	11
113:778|932603fb-44f3-4ed2-80af-11e77e5feb0b	10
126:1122|5fa7ada9-a54e-4cf9-b058-cb4bf1ab3dec	11
126:1078|558c1b36-dca0-490d-88d1-45a7b44778f0	11
131:793|caef4606-9090-4038-a748-664c5405bb03	10
132:794|b544f848-2513-4af1-9d37-7b174b78ca18	10
130:807|adbc7005-f211-41b2-baae-9091d956c14d	10
142:814|9fcd3fde-cf6d-42ab-98c1-4ffa585a9401	10
114:830|8b2d164e-5c5b-4a18-b883-ced2bd19038a	10
130:440|5ae44a5e-d1f1-41f9-a339-c9bfd347602a	9
118:787|f2fb7b93-3b4e-49c2-8b94-744fab3e34b7	10
134:775|ed91e297-8a38-4556-857c-fd857e883fb0	10
125:806|0d777856-2f96-41d3-a2e5-f7d439b4565e	10
136:745|7e0ec5bf-cf12-4809-8c16-c7d04ef530c6	10
129:810|b6feaa0d-e88c-4a74-9460-a26dab7c545c	10
113:546|3c31e9f1-a743-4183-9ce5-ccf8d3a090d6	9
140:772|6c1b4679-731e-44a6-a4b4-44ef4d23432d	10
132:828|89c98852-498e-4827-8ca8-be3b5edf8da8	10
137:451|d4ead88c-c583-4508-a17b-d2511ae79624	9
123:860|db0a1f3d-3f64-4fef-853d-a02acf47720e	10
130:733|d68cffcf-453d-4537-8115-75e1756d6241	10
136:821|0e985aed-8844-44fe-ad6b-a59a7ba390d7	10
128:759|69e38221-aa18-4d63-97c1-774b27633b4f	10
130:716|a90594dd-d57c-4178-9449-73c83fe4b8b3	10
149:800|4bb7df82-3c92-412f-92c5-4d88beaef014	10
116:524|a576e3a9-2dd4-44ce-b923-67c4c61d7a56	9
129:753|a4bf9429-22ec-4753-9578-bc7d68b6223f	10
130:829|9fb3b616-cc1b-4a3c-adca-6a694c2c5690	10
117:732|b6f441bc-2d3e-4e3e-b343-fbaa6cd05576	10
115:829|6bcb2f71-5a4d-4797-aee9-aae04d8ba981	10
144:519|0c2bf1ed-d5b8-41fa-88cc-32e63255de6d	9
139:560|6e1e17b6-1078-4bf6-9628-92a1f95085fe	10
130:794|4353a2b0-4f50-4b4e-ba95-05230a4b63c1	10
125:841|12fb40a3-a576-4f57-9959-88cbb0375b8a	10
135:482|8ca1d373-a78c-49b3-a86a-867738a0127b	9
130:447|3ad78866-74c9-4c34-a89d-8f251b87e749	9
135:813|7bfdca67-d54a-49f2-bddc-73d68830013c	10
114:484|4c0612d2-0a11-4849-9da3-5c125e324c0d	10
138:469|c398b064-ab62-4d35-8d76-3c58695fe652	9
133:830|7a06058d-0f77-4b90-9e6d-e640acc2d926	10
131:968|9b9ea1de-5528-4640-aa67-6f5b73d4c5eb	12
134:1038|5352bf0f-fa03-4c6c-a16f-ab4df92cad62	12
132:1023|822f11cd-9c19-451f-b374-5a8baafc8bb3	12
118:966|a7006b9f-86f7-409a-abc1-8bf51365fcab	12
134:994|8bef3ce4-c21b-4d55-8a6f-627f9d5e5b64	13
147:985|108af773-3ac1-496e-900a-5546b576d113	13
122:671|c07e6763-bbe4-4bc8-be22-5bd0c710cf4f	13
129:701|a1da2637-e2b4-4481-8b38-ff644d9c9331	13
138:452|2d879f27-56f5-418b-9abb-6e048e3a0579	13
132:720|b38c0a8d-cb37-4e67-ad6f-604ec23e594e	13
136:438|cca495b1-131e-48d9-a23b-7c9c537f8a4a	13
129:502|1e8541a1-ce6f-46e3-9c1f-39ab45f7c5b9	14
130:527|0b4a6616-0be0-4ace-b9d7-a4c3375e17ce	14
64:434|bc17be14-d5d5-4e3d-9c47-7a1ac6c6262d	14
133:546|62850f4e-c19b-4f61-96be-eba203418606	14
133:404|19905a7a-92d2-4420-a6cb-8acc0dedfc79	15
134:432|74e2b366-c53c-4874-97bc-e757271d2483	15
127:400|a6cf5077-0b06-4bb6-b732-bf833bebca6e	15
56:331|3fd0d2f7-4893-4c2f-a139-d918510903c6	15
110:413|61ca6185-fc6f-40be-b8e3-c3bde72e0785	15
133:430|620d5e09-3498-4282-92cf-d88278c16005	15
128:423|ef1eaea3-af78-4140-9f3d-14a0be9cd70a	15
137:382|1f71301e-7b96-45ec-aba3-111d669dbdbf	15
126:361|f9d17494-0f75-40dc-896b-9415656da2c3	15
149:682|de319c62-51dc-47d3-844f-010c8315385a	16
111:569|97160aa6-5335-48c8-a67d-b2424545e354	16
124:576|91d542d7-fc79-4bb8-b029-040467ea81c5	16
125:587|66b70d75-507e-4b65-ae0b-d98f2f416891	16
130:567|a0dcca87-e9f0-4279-bc1a-9220af2f20ba	16
132:577|c44db842-4914-44a7-8062-729c62c56975	16
136:561|39782d4d-a7c5-48cd-a95d-8eddd466244c	16
136:598|f5bde615-38ce-412e-b902-d378e151fc85	16
126:870|6a56761b-6d27-4f9d-b958-dd9dd21f76b9	16
129:516|3e092485-7249-42a4-aee8-ab21e9daeb4b	16
126:515|1484966e-1b5f-420e-b3cb-1555c8b3f1b9	16
131:532|6614a7bb-93cc-4d9f-886b-5345c1f6c2b5	16
138:515|6f034540-c9f5-4b72-8975-18f08a433d19	16
132:1573|3bf3da23-5cc9-4d5e-ae0f-1ef05ce76ed0	17
129:1728|8a06ffa3-ae68-4f38-8d93-2a4ec66f68ab	17
122:1512|0e04a598-3f2d-4a55-9a8c-b3b567b0934a	17
127:1462|3ccb2c28-7a7c-498e-8b7e-26af258da1e8	17
130:698|c6704446-354a-46fe-87a7-cdccbfae67e4	1948
143:398|e3bccb71-3df7-4edc-a2f9-7507167130cc	19
144:400|f7c72a04-293b-4ef6-992d-c134bcdb4f33	19
105:1572|e71d2ce6-bd98-443a-9342-3c57c58ab9c2	1950
88:567|92394c6a-a94f-4093-8f11-59b19e6d1618	2452
130:772|02c6b641-7682-4ab9-8990-48a3a900fc8f	2452
125:591|2bd24594-2384-4641-9cab-02375222a797	2452
130:588|2806e89c-9f3a-49e7-a4da-bdeb72791d40	2452
121:606|59dbf34c-a0aa-410b-b91c-95564adf8c18	2452
110:504|df3b2eff-bc62-4a2b-a4a6-9ead805e13f0	2452
131:490|600e1ee1-bc45-442a-9673-4d0ec44bf744	2452
124:511|ef582156-03c0-41bd-af13-3fb12cbf8672	2452
112:506|77b59cf9-ed8a-4def-bcc4-0a6a48f304ed	2452
136:472|0e450215-1c99-43d8-82cd-17e3c51ed139	2452
132:471|6cb96f2f-a552-43a4-a8c4-45e4c3520c4f	2452
140:488|2e3a66de-4ddc-4431-bdbe-9dd3c2eefb26	2452
100:1804|25260d81-7e64-423c-a2d1-d41de8cb67ce	2453
130:1780|6f2ed34d-0fcf-4ecb-bffc-342f4e99c4da	2453
127:1777|4941ade9-1385-4ceb-9a48-9859abc8f1b2	2453
125:1525|6b564756-446f-4f68-8425-8e52d6750ebb	2453
87:2073|84a4941e-7e7d-44f0-8042-6837c67e2423	1952
111:2004|4637099b-7d8f-47f1-b13a-4705e64cff04	1952
111:1983|110e5a10-8dcc-4ddd-bef3-f484fbf19047	1952
101:1959|f0ae1e61-144a-4235-8154-049ad506a6eb	1952
95:1954|24615e69-adef-4901-849a-fa82169d04f7	1952
138:1884|739b8a0a-ea7e-4caf-b1e6-35b697ad0afd	1952
127:1872|8543096e-433d-43e0-8265-23e939b8c76a	1952
120:1782|ae226ec9-4ae8-4c9a-a757-c63c549c5c08	1952
131:873|9f24c8f2-a113-4c07-b03d-b147c367c614	20
130:905|8bf22bd7-e5a8-400e-9359-566f9c2ba8f8	20
131:895|1e2dedc6-d79a-42c5-a26a-a1875160c9e7	20
138:908|aad76780-cb9a-4e2f-aa2f-da928f73f203	20
