readId	equalMatches
106:733|2a002807-54db-4966-9480-0c35c0fa3cfb	5
132:749|10755dea-3b9f-4a21-ad59-365d28cc53a9	5
141:743|6d55931a-9ea1-4428-acdd-68445e324937	5
134:749|8db00d5f-91fa-4195-948f-c6afa37c3d31	5
127:752|abc3c765-5871-4e4e-95f7-a3e4c1c4fd2f	5
3668:4315|3506cb50-41f7-4f15-9503-a2218ffdbff8	5
137:739|12711839-3c5d-4a31-aa8d-9a4fb8938488	5
132:787|16df677a-4e50-46c2-bcb4-0cc3d596bc39	5
122:738|d39ae32d-0ea2-4a52-8001-98c538ca0615	5
124:749|bac404cd-b189-4124-a4dc-0d11a8197139	5
131:768|2373aec8-69f9-4832-9616-aaa8845b5292	5
130:733|acad5dc1-66e2-43a2-8a25-6fc8061a2eac	5
129:732|97c6853f-c970-4ef1-a07b-17ae23a6f2d1	5
133:732|9919b8b8-5464-4a7e-ad2a-234563491fd6	5
137:780|351b5aae-c1d5-4178-8e51-d731a12a8343	5
134:829|14dd13e9-6cbd-4c7c-a165-08dfddecdf22	5
126:770|1c09c508-f3f6-454a-87fa-0b23b152b3e7	5
131:724|e31e4b2a-25bc-4547-bb0c-0e2f66a70176	5
129:791|7d3466a3-b9b2-4825-9983-327886e4c3de	5
131:811|bd40f8d6-4a3c-4220-99cd-4bb366813214	5
129:718|9bb686cd-2671-4d68-bd4d-81eac65a7c99	5
111:753|1ea639b7-e0ba-44cd-b0d0-783e97a1f8da	5
132:749|f3073110-028d-42fd-acfc-ffa4198f5ea1	5
111:779|a93f359f-e384-4098-9501-f5aa2d34d7ab	5
322:912|19433b5a-3b7c-46d7-a586-4341638b7880	5
132:777|be7016ed-90b2-4626-8d11-36e990befbd3	5
131:804|0dd1351f-9fee-43dd-bc35-929445225a5e	5
131:780|e09b81db-33e4-4345-8df8-a763898f4628	5
126:746|aa55febf-74b0-47b8-bb6c-46f50dbc3081	5
132:728|aeec993c-73a0-4060-b3a3-a3eec25bf870	5
111:728|8ef4fd81-2b34-4725-8bc5-0033269378c7	5
124:780|20332959-8056-4a30-9b4a-5f1637f786a9	5
131:788|6546977e-4afe-4e7f-bf9b-c171baf319ac	5
124:718|26d4f8f0-99d4-4b1a-9b96-59c31926ee2c	5
133:716|93b26a47-aee1-435e-bef6-1bf29d4d83b5	5
131:736|c374dea7-2ede-40a1-bccc-0df1ab5252d3	5
126:697|4f82efd1-0a43-4a51-b165-5bae9bbb24c5	5
103:725|41e893a0-b9a7-479e-93e8-bf7789f1183d	5
130:731|be9c60cf-0bb1-473f-87bb-5c5e52f14484	5
134:757|2d77cb21-9dcb-4e09-bc5f-88a6c8302e9a	5
137:742|86b6ca98-9749-4ae3-a5c8-8922eb967aa5	5
136:720|e608f6c3-4467-40c2-87a6-06f36c128792	5
130:849|fc8b4781-a235-43ae-88bb-6b549b3fa3e5	1946
134:673|e722e9c7-14dd-468f-8621-34ce13a060d3	1946
130:614|2244f82f-157a-4ebc-9eb2-06d8dbd8db2e	1946
131:451|0a5befc4-f33f-4e23-a568-342e7a39b638	1946
131:493|c41bf37d-45d4-47c4-b627-eec8194abc15	1946
139:516|e6d66dd4-34d2-4b5e-9710-02b7131acc0c	1946
137:481|fc20f74a-2943-47bb-a2a3-939b761450fc	1946
135:450|f1f6a14a-df47-49ef-878d-7e509cfa4740	1946
127:602|ccbafc77-6aff-414c-a5e4-b314d30c01a9	6
137:485|92c017ed-7844-4123-a910-3e54fa6e669f	6
176:532|f92f4b21-d119-4626-8129-8217bcdb3f44	6
129:524|d6093a74-c62a-4795-b57c-3cc300dde713	6
109:475|9e56529e-8980-4535-9d0e-29161900fe95	6
115:506|31e7227a-7e6b-44f1-abc1-1f4429d8149c	6
118:510|9aad0de4-a249-4d4e-b80e-e6a7b2225c9a	6
134:498|c5a75b40-26ce-41e4-9b0d-c28a1fa49861	6
131:525|89eaca34-b2f0-4fea-814e-dd40a02b5e35	6
137:453|392a777d-04ce-411c-b98c-3c1f5c459132	6
132:534|91e412e8-b418-4cfd-8d41-aab484c9f258	6
136:480|c89ec19e-2c5e-4aba-842a-7b69bfbe4e5e	6
119:513|a56b967c-4f8c-4de5-a06c-46ef8be51182	6
127:532|e82fb193-afe2-4087-8f2f-fea8f1025278	6
130:476|c54bf043-1dad-492e-b40f-428b19cd9346	6
131:540|fed8eefa-499a-48e9-846a-8ef5bbca5edb	6
127:461|39fde7a5-26ba-4802-9ee3-fe9d7e6b4e59	6
138:495|bc5bc908-5568-41b8-ba30-ce67db1b2f35	6
138:502|39449553-18d3-435f-a348-f10c883ea082	6
132:530|00ef5859-6ac1-4fbc-bed9-431169be506d	6
136:479|1c1d0136-0f25-4094-8e6c-e4c78d69a755	6
135:507|a40e1b83-f6a3-4d17-a17e-a7684bfa82fa	6
109:493|bdea25c9-3fa9-4873-a3aa-d949ad702071	6
113:466|5e27d2e4-85ae-42ae-84ff-0e4df091acac	6
127:524|9f769b25-835e-48a8-a3ab-aac09d104535	6
133:510|d5d1d3d3-5d02-4130-aca6-390689ff707e	6
127:519|3775dfe8-c891-4799-8a18-cc47e322ee82	6
117:489|13e7cb7a-0dcb-4e77-affd-88dc26b9658c	6
140:473|b3a9b506-d453-4010-93e8-ea088cbaf8e7	6
133:486|3b0be92f-ca7e-4a7f-8599-2f6dc0ccb1ef	6
135:474|c4b120e4-04be-48ac-b912-6626e33e3b69	6
138:449|3cf0c371-00ac-454f-893d-3e9c20893046	6
129:490|0494d2dc-8845-4164-95e2-166594d12d9d	6
293:627|97edb635-2a77-4ae5-9fca-a7129b31dc6d	6
131:278|73f69567-43c0-47fd-8b20-a20f918fd78e	6
121:2846|9ad7db13-42b9-44e8-96d3-d362c9afb3e1	1947
113:1090|58adb298-96cb-4226-85fc-56f4bc41b500	1947
143:772|ce93a61f-4ec8-461e-a0c0-8c32bcadde3e	2450
123:714|608a19c8-6653-4d7b-8824-21426cb431ef	2450
137:602|22a8a0b5-85ce-452c-abec-c84ddd556ac4	2450
121:567|b13f4ea9-6439-4047-b55f-c2efbc9a4eb8	2450
122:716|ef99bc28-b0c1-4486-a1d2-b618772cfef0	7
113:713|a444a266-46af-4330-90db-a4a29f8e90e1	7
128:782|d1bcd371-94b6-4825-88d2-272e623a52a5	8
125:814|72c966a8-9613-4429-82a1-3bb86b97830e	10
128:562|8cb6f69b-f9be-4730-a403-2f6fa2f5ef50	9
483:1129|da56a31a-8a24-4383-aa88-823a1cde0dd1	10
132:556|941e4643-239d-4cb4-9ac6-6e5a5672059d	9
122:825|bc29da26-f193-4b7f-8aac-1c1269b304da	10
134:1108|39900c1c-1da7-478d-87ab-de59ba838514	11
130:1141|0da92130-3265-4725-8948-9b6ef6f649b5	11
145:833|b2e66f85-cf20-45d2-b569-5eb9791b6803	10
137:1141|01e940e1-5301-46d4-940e-2ca7a3b91292	11
119:817|099bada6-693c-49bc-9d85-063884c49df3	10
159:862|dad83762-39e7-46ef-9820-455cdf972f67	10
139:1145|88dfbcd2-15f5-4cfd-87e9-e3a5c33667d2	11
131:641|36f60a1c-3a54-45d6-a4fd-91c0ac351a81	10
129:621|9fdb5add-03dd-48fd-be6c-51331c1a4f84	10
133:622|a3c48447-f20b-4ce6-827f-b466570c7322	10
130:643|e04a3055-3f04-4ec1-a36b-bbbc0a4034e1	10
135:643|3fb65c54-3c32-4c43-94f9-1a22ee496be5	10
141:660|63bc1312-32a6-4746-84d8-4516312e27a8	10
130:1072|714c1aa0-f5f9-41c8-ae5f-585cbd66f9b5	11
130:1103|d6dcd685-c827-4412-93e9-bb1ad486cda4	11
144:1103|083391cd-0396-4a57-962b-08193aab774c	11
127:480|6eedc7c4-7e64-4e83-9a0b-31e45fed3c79	9
132:1129|8de00ee7-da3a-4396-aef5-e593c26d3b02	11
135:783|b15688f5-b691-4fb1-99d0-4cd048a2cd13	10
132:866|1443265e-99ea-4847-a37f-ff70b10bebef	10
126:1083|0980d250-b2ab-4e0d-9bfc-8d7520382d4d	11
139:777|b9fa5f1c-255a-4ed2-bf6c-c17909921751	10
129:1137|04d4193e-42a0-4358-84ea-d34ffee2fe45	11
131:768|74ef1cc9-139e-4823-8a36-b59c906cdb56	10
136:1123|574a9791-f872-4e58-8667-3367a5fc8722	11
134:462|f2a4a769-7376-478f-9f2f-e61cb9167f91	9
134:628|5dedf628-9723-4d91-bfbf-5f617e107e99	10
138:848|fad578a4-bb78-4f39-938d-5b77c19a92cf	10
135:811|0cdd083d-c359-4ec9-ae03-57d0bcdc4b45	10
138:789|7a5087ef-a7f0-41e5-85b4-a2d6bab82619	10
125:739|e4205b27-9994-4dda-9d92-8d00e613a76e	10
138:782|103d4f68-f936-48a7-b8c6-4c6011741da2	10
129:1022|851058b2-c289-4b86-bd50-41a3e9396caf	12
130:778|fc88c605-6a3d-4144-8943-be33a240202d	13
101:775|ee384f11-336e-406d-ad2a-b5ee2ae5a56b	13
133:834|71cd2dd1-ff81-4779-9b3e-e995949abb59	13
132:758|f4a4c4c9-a7b6-4fba-8bce-0e0be3f2f3b1	13
129:713|9f82b5b4-5eec-4c61-8d0b-90fd54180bda	13
122:523|3ecb3558-0427-4c5b-9689-5378ab3dd535	14
131:728|a4dd8f85-72dc-4fdc-ac8b-e3606522b099	2706
132:737|539948cc-d512-4296-8a4b-b0a7d0727069	2706
136:780|7a66c9b2-4597-4cf6-b976-7cc3cf0ab021	2706
124:697|00f4d98b-07a0-44eb-a8e8-f653c8b3ed8a	2706
128:703|787b4ee1-67ea-4519-80ca-b2954d8a17be	2706
131:729|ef378538-34fe-437a-b407-36ad05d54a46	2706
126:428|79c2074c-1e80-4f3b-97dd-fdbe624dab32	15
134:449|70ab1a06-1ea5-4689-8086-6a8823b2e027	15
135:458|24372710-dcb0-4d02-b4bb-8664515f1fde	15
126:385|9a88b97e-41be-458a-bc84-96a371306934	15
144:389|b41faa13-787a-43f3-a030-98ce06cf1f31	15
130:386|bef50f3b-ead6-43b8-b55a-f2004cda5dbc	15
137:391|1f95fd26-8c4f-498c-a5b4-e3fad216b7a3	15
136:389|5a0f659c-96fe-4c0b-868f-2fc5caa527f0	15
111:372|1102afd9-645e-4cf3-9351-0e3151e23ca9	15
135:426|6a7baf08-1737-48ba-adfc-307616b4d3bb	15
137:582|716ec17d-8609-4b5a-8b04-449bffa67e61	16
128:1728|780b4552-e16e-418d-9f10-3a0fb8b4649a	17
137:1497|4f8f85ca-51a4-4ddf-9912-a7a844883f1d	17
130:1478|d84b8322-c913-4566-bb21-e13401afa826	17
3069:4413|c30dabb0-bad1-4a60-bf84-f9cd14149c11	17
137:1485|153dbc2d-f806-4914-82d5-f5121d48685e	17
133:1735|854572fc-90d6-4339-8993-5dbcf666b585	17
121:1696|e74d0792-c48e-496a-93f8-1d7680137974	17
139:701|1744bfd1-726d-4713-8fa9-48fc13c8ee8d	18
127:697|5ed7311d-7a1c-4e89-8419-be6d0948e77e	18
128:682|6504ccc1-5acd-42d3-9ae7-466cbb55fc6b	18
135:825|5252141b-4907-44c4-bf14-928e61c720ca	1949
138:686|0541d883-f8dc-41ae-a1a6-425d59fea348	1949
129:385|507dd355-ecb9-48e1-b024-bbefed18998c	19
115:366|1aac5f25-16a1-404f-8b76-25dba16ab877	19
131:802|485f2d14-3ada-47b2-b384-b844e6583d6c	2932
126:884|62877917-41ca-4976-a647-e2c5e814694f	2932
108:897|d7073845-ed19-418e-ba00-b3fa0f800a18	2932
130:915|d463ad5f-a3f7-4487-9ba5-8a30a0471eff	2932
133:934|37967873-34bd-49de-84b3-e65bcb614afb	2932
5838:6632|4f765978-386a-406d-8262-6c021804e18a	2932
130:829|1f453bb6-3d6f-4072-a307-17e2a424076c	1952
121:3549|e968b706-c2dd-4c0c-9341-8611e89d8a74	2454
118:3543|da3edfd5-d164-44af-856d-9dd7d54a7391	2454
130:1022|0e604da5-c5db-4a17-bb1f-057eda68aa9b	2454
108:975|11251c6c-3887-4018-90c3-66e691656df5	2454
133:1014|ad125cba-6f02-4dee-9883-ffc5399e24e9	2454
131:421|27997239-21ec-4d76-a019-4cd1d10f94c1	22
141:440|ecdc297f-eb1e-45d0-a6ef-1e26d5dd1fc5	22
110:406|09d451db-d824-421e-89bf-fa868268dbed	22
102:400|93df721f-f0d1-4b73-9edd-f42fe6c5d95a	22
106:384|5f89c25f-01c4-49aa-a8f6-902694aff79e	22
125:407|ad7a6a03-6623-464b-ace7-cfb9f3f793aa	22
138:407|1bab4925-803f-4085-b531-332b230c3693	22
140:419|2900ba9e-2d18-4529-b953-ad17b0bfdd90	22
130:1245|4a2cb942-88a8-4520-afc9-a110ed36fa9b	24
133:1271|7f50e1fa-ae93-4b5b-852e-2d6cd950c231	24
108:1271|3a79518a-a9e6-45b3-8964-7b0812274acc	24
130:1226|6392e748-22a6-4bfb-8cdb-3a82901e1a95	24
135:1254|68b960fc-ae9c-418c-8902-a27a3efbed3b	24
128:1317|6d8fdc89-ac68-4098-a202-5702de3c5600	24
123:1262|4da20505-4f39-45d5-b9c2-3af6fd136c41	24
134:1223|aea631af-13e9-4ed1-b370-33368115b9a1	24
140:1261|99daf068-2be7-42bc-8ffe-379cf09e3d90	24
127:1088|e011e245-fbcd-41cf-b4ef-bf927aa5cb52	24
135:1081|4c6ae4ea-bcf9-4aea-b7cc-07e9c77a16b7	24
126:1098|dd5b0939-3e79-4dba-9508-f1b84035af64	24
130:622|4c9eec91-b561-45dd-9b5e-441766913f6e	25
108:607|ed0f3c2a-7181-45e6-9220-c97463c5ada8	25
131:636|9ac51773-44cc-4d0a-b7e3-9560e6cd8420	25
131:1077|797b77e0-0b07-41c8-9d2b-fd73b6c907c3	26
128:1041|eac4b2a2-af7c-4ff6-8aff-f9919dc7fe56	26
131:1061|f43155cc-2ab5-4a78-8214-abeeabf0c389	26
133:1093|101b36d4-028c-45a5-8f4b-fbb500a2c242	26
130:1105|070f184b-ea50-4db2-827f-092889d6c975	26
135:1026|c5f51408-2aa0-413e-960e-ad15bcc707ac	26
107:838|f6db27de-f8c4-4a49-b0a8-eedac59d5239	1955
106:850|3a0f853f-caf7-45ae-aaa8-34b69f2ff2a6	1955
104:837|af78d6d3-afd7-4f75-b16e-5bec3b0b6e40	1955
128:839|ee4d1ff0-7540-4ee4-845d-aa9eb49cd530	1955
129:845|74dcab73-7c94-4b5a-b981-532aa2e02609	1955
127:833|078462b5-1952-4254-8e26-6dee1c39ad73	1955
80:789|af44b8aa-f8ff-4274-a677-79c70886ce13	1955
129:827|39d2dfaa-d261-4d95-8fa7-779feab2ee41	1955
123:829|7e6378be-2d82-4e8d-a007-d9b059479740	1955
133:842|3cb425f2-f883-48a3-a658-34aed31f3150	1955
137:847|b54b8755-c8f8-42d3-8808-ca849e866d6b	1955
139:845|633aac21-3c38-4ac5-b61a-c061f35e0fd5	1955
153:872|80293dea-1c0f-4488-853e-cf70d0d81077	1955
129:839|9e71cfa6-2f65-4534-8d12-1c056763ad11	1955
116:1738|fabdda21-ea87-4769-a5c8-5a1f4414e75c	2708
91:1721|6a688299-2564-4d4a-a8ef-5e07a526bac3	2708
81:570|80e8e407-dd7e-48db-8ac9-39529927e93a	27
131:600|7724c978-e3f2-46bd-8ea9-97133bab1fd6	27
126:585|1a6086fc-e9f6-4aa5-a976-914d2fea4053	27
83:567|ce412fa9-d4e4-4c1a-8731-cfa07d3c2e9c	27
128:615|8c1cc596-1622-4937-ac27-10f01c0f4d0c	27
99:586|dfbb3c2a-ef4a-45fd-9b0a-159a52ac81d2	27
130:618|bb63026e-6c3b-415f-8d6a-0cb92f247a6b	27
104:586|b8ad462d-5fe0-4d3d-b3c3-596686ff5620	27
129:607|94aa42a8-ab7e-4c38-95a8-b5047aed9019	27
130:617|082fb373-964e-4096-a92b-afdf6b700475	27
118:598|05d995a0-46fc-4a2b-83a0-6fe3b58ebb5b	27
101:596|81b2a38e-9e6e-4892-97df-ded5ccda3a67	27
107:589|5c2e5144-1658-4f3a-9030-f133a57f8d2e	27
122:587|05a59a35-58dd-4b5b-b3b9-2d54fa266477	27
129:602|1b87c7be-a4da-4953-b60a-ff9e53d9325b	27
110:582|4254cc46-3cd7-4cb6-b431-d685a1bed60f	27
100:592|c02fee58-22bf-4fcd-ab7b-f4a50f987647	27
137:613|09061ab2-8e37-4dba-8163-3009145b7657	27
131:557|4bdd21e4-b673-49c9-8c74-bca03b708e30	28
130:503|feb150ba-280e-4e1c-bd82-4e60045840cb	28
136:467|e6562f03-5dd1-4c40-a0eb-3382fcf24186	28
125:452|eb9acd10-8b91-44ae-8597-e29ce60663fa	28
133:436|e71ec099-82b8-4df9-8063-aa4e82e3865a	28
136:475|f0067a5a-833f-47c3-8763-06e570d31526	28
109:1111|bb8c77fa-8fc7-4520-8202-a60410ccf23d	29
105:867|dddbae37-fe83-48e1-af4e-3475d44a9641	29
116:1136|acbd3985-6090-42af-adf8-181b227a3a67	29
110:824|c9cb163f-e137-4419-b086-c45ff1d8d60c	29
106:867|fb539522-176c-4cb1-9beb-2b6455df042e	29
120:486|90e1fdf1-017c-4180-9bd1-a293591d22b9	29
138:876|1c8797d0-1c12-43bd-9c4c-a688428f5b51	29
94:463|4c6148c3-8ee5-4275-b016-d8ef4d59fe90	29
137:499|91d5f071-6e8e-48e2-bc01-b2ade68e7a8b	29
135:865|cd9b1985-3351-4a73-ba4e-998f421e2ea7	29
109:485|b9f29445-3fd9-4383-be1c-be4624da7fa7	29
112:870|4451e537-a7cd-4df0-b4b1-4efa1a517594	29
120:500|aeb0b927-c79d-48da-a5c1-e90833277384	29
101:851|0b3d75ff-33b6-44ad-86fe-b08f3e153b02	29
135:887|c11e967e-cc19-4ff3-9688-4800c7cd70db	29
131:850|773cbadd-2518-4715-9b6e-472c9a807e3d	2457
127:839|dee6ada7-7798-42de-af7e-1fece1e67382	2457
129:919|536efcd3-8681-435e-9228-3edab877102b	2457
134:741|d9a0e771-54e0-4d7e-9f61-84e0dc6e28fd	1956
129:366|672b33ac-08bb-4470-9904-72a942844510	30
115:365|dca1008d-2779-4011-a8d0-bdb4f694746c	30
138:378|b4e4e82b-3318-4e60-be7b-391e414d42d4	30
434:938|6d6b94ec-e115-4002-a107-85019a5d9e5f	31
132:686|17c7c369-8710-457b-90e6-5b79bf2d3040	31
125:1086|7e24d1f1-8e01-4007-9abf-25b65791aac7	33
138:1085|fc7bdc73-6aa3-48b6-bcec-0adba381b350	34
111:1100|54cd6c4f-565a-4cc4-9daf-b3e05b622c64	33
121:1126|de609a3a-a017-4e20-8a68-c6fd637116e3	33
138:1174|6704345c-487b-48c7-82ab-70a5f1a0f430	33
143:1140|ea43c0e5-c187-4728-8c01-419ca812ac9d	33
132:1110|a5b3bf38-3eca-43d0-8f11-046117c12e40	34
139:422|fda90041-f984-4832-94a1-b78c2e63b911	34
111:381|f9d0395e-2118-4338-b986-a1521510b60e	34
135:562|f879e410-4e2d-4118-87ce-00ff6571e914	34
129:347|70d1644c-e4fe-45a9-9875-bc41de980f07	34
110:426|3096677c-ced4-4f37-93e2-d53237575508	33
114:448|93b07f6f-c602-401b-ab42-71c0bbe01d5f	33
154:599|179987f1-ae1c-40a9-acf1-050d06601b4e	34
136:571|4d7fbadb-f6bf-4198-a650-85708b75b1cb	33
131:477|4472c59e-7944-40de-b6cf-8bcb9beb669e	33
132:501|7491871b-a8c2-4e65-9f8a-2824fa62acef	33
133:508|7324c935-3f0f-408a-b0b7-7fc9510f42b8	33
134:434|964998ff-0db7-4253-9259-671793c571bc	34
123:519|26c2ac49-6b46-4cae-91cb-498acc0b7ef6	33
130:484|59222d34-18a2-4ad6-b329-046e6d80b5f2	33
150:452|027dd5c8-f2c7-4e08-b12d-6a9d5ed8c0ea	33
133:408|757215f4-46c0-4693-b51f-d8bfb76e931c	34
137:473|9780c16d-9c33-4f1d-a59a-5c68e2c79b15	34
137:444|de7b490a-85af-45f5-ae7e-d909345d7fcd	34
137:567|a52a02b5-30af-4eaa-9f14-8680c690f0a5	33
135:487|851a6f3a-b152-4f7b-a632-90c681e12510	33
134:449|a31ad654-ce24-4515-a87a-ba183382f425	34
138:466|1f782f6a-9e05-476a-9deb-d621aeef26fe	33
106:474|9c81e573-5dd6-4203-ac01-99974523e1b3	34
135:608|26245ae6-8dc6-476e-9263-2e9568f7f949	34
127:484|e0750b22-673a-4469-953e-1b8673565839	33
127:489|e28f7efe-8e49-4763-acc8-d7d851ba80f3	34
134:443|3f94b42e-49ca-4b8f-86f2-bbce08c780b4	33
106:525|3594d3f4-028d-461d-b173-ba198818e904	34
133:453|72bec149-ca3b-466e-a93d-f5301b370218	33
125:494|a262e4e4-5980-4700-897b-8360cda6d183	33
124:435|d5e91528-2649-44c2-90ee-8a2432d07499	33
137:425|5a9758d1-8354-4aae-b7a6-ce67698328bc	33
123:479|ce963a47-8faa-4dac-b543-c1063159f58f	34
130:468|aff1c876-c7da-406a-bc96-4bf8ee6b274a	34
141:433|859f54dd-2702-4ffa-9c7d-d89e7cc8e7ca	33
146:425|e8727252-93f1-45c2-a96e-a6bd7d2d8dba	33
154:495|73587d39-ae09-4666-9031-47ac4bc53a55	34
146:429|15e95cf5-78ab-44c0-99c9-72d5817caff7	33
129:483|4b252da1-417a-42b2-b877-96ba39b5d225	34
132:478|8d2cbf2f-1f36-48d5-a0b6-229e84f23697	33
129:472|453d0ea2-ea2c-464d-b635-3b1b838c06a5	33
138:478|d3e46a6a-2db4-4af8-b19d-337f80dff1a5	34
136:404|63c51761-7a31-46a8-b599-129333b3c5e8	33
126:499|319039fe-0b04-47ec-8270-45b7086aebe0	33
117:376|5922deef-e375-42c0-b8e9-5972a4fc258d	33
135:408|df8fbb00-e101-4067-bb8c-9f0776b0122f	33
120:340|e0e50cd8-38c6-4f29-85fc-c05089db98c6	33
127:383|ce703032-5a3a-45bd-8ee3-925b02ad8796	33
174:523|e901b6a4-5466-4d8a-9e71-defdc69a12cb	34
132:481|a886cdc1-b4bd-4e95-bbd2-fb5b2ca54f74	34
139:419|fe34c43f-061b-4eb6-bf70-5bfcbf3ce1c8	33
131:512|9b71e42b-a30e-496d-9c6a-4c5457c195ef	33
125:363|d565e29a-5cba-45e8-884c-986784484e6e	33
146:407|3f094532-ca91-4893-86cc-cb5678728dc4	33
138:393|f86bb021-da28-4dfd-9126-d148b8560bc9	33
135:651|86eda9cd-636b-4487-9059-054970cfdb29	35
124:629|2538cc9a-18f0-4dda-8b17-68cd6153c179	35
132:626|00506e5f-4271-45f9-bf8b-be44bd9867ab	35
137:1237|8b3b41f1-925e-40a4-b18b-e76dfab69df4	36
118:1240|03d68f9f-9d3c-4117-a660-2baf071e08ca	36
135:1245|52b8fccc-7ef9-462e-bb40-22d18e85d337	36
137:1254|0d80c9b3-1e72-4b96-9a93-a0d5308a4f46	36
128:1238|cc6599b7-377b-49ca-8327-a59547292d7d	36
315:1424|8c675ae8-1088-4c22-9711-275d344ad9d5	36
136:1232|4606c87c-ab03-4195-a833-0217a988a30a	36
129:1213|1eda035d-b60a-4b32-b684-6f9b92c99e76	36
143:1228|80d010bd-2b3b-46d1-90b3-ae58cec26e72	36
127:476|147224bc-0874-42ce-ae3f-46e655884b86	37
111:417|9768f016-3c34-4fcf-91df-17b9989833d4	37
120:395|369eb0d7-af5c-4438-93e1-403f4b0584c8	37
133:471|e04badb7-d604-48e0-bf59-e18f1d5123e8	37
139:413|b4bae38f-cc6f-4092-ab6d-5c0d9f9c9d78	37
116:529|c66e2b44-63dc-4288-9abe-1d6cea5f60b6	38
135:506|eb37743b-ec79-4bf4-b309-c96124abe950	38
136:573|68b3c7b2-61f9-41b0-8c7a-a11c1551e9ec	38
124:575|c06496dc-3d08-4b6b-a5de-57e037fda5ab	38
127:1364|8b06e07a-9057-493f-bf5c-147e7879654e	39
132:1302|9c38b9ee-6918-48c0-8423-9ae17bc145c7	39
133:1338|733db18d-3a39-42e0-9829-10d31c25433b	39
100:1267|7a6d4d27-6e36-4e89-969e-06478876d616	39
134:1338|db524700-b3bf-417a-ae41-0b3217927440	39
