P	24	%	
P	24.2	%	
P	24.4	%	
P	24.6	%	
P	24.8	%	
P	25	%	
P	25.2	%	
P	25.4	%	
P	25.6	%	
P	25.8	%	
P	26	%	
P	26.2	%	
P	26.4	%	
P	26.6	%	
P	26.8	%	
P	27	%	
P	27.2	%	
P	27.4	%	
P	27.6	%	
P	27.8	%	
P	28	%	
P	28.2	%	
P	28.4	%	
P	28.6	%	
P	28.8	%	
P	29	%	
P	29.2	%	
P	29.4	%	
P	29.6	%	
P	29.8	%	
P	30	%	
P	30.2	%	
P	30.4	%	
P	30.6	%	
P	30.8	%	
P	31	%	
P	31.2	%	
P	31.4	%	
P	31.6	%	
P	31.8	%	
P	32	%	
P	32.2	%	
P	32.4	%	
P	32.6	%	
P	32.8	%	
P	33	%	
P	33.2	%	
P	33.4	%	
P	33.6	%	
P	33.8	%	
P	34	%	
P	34.2	%	
P	34.4	%	
P	34.6	%	
P	34.8	%	
P	35	%	
P	35.2	%	
P	35.4	%	
P	35.6	%	
P	35.8	%	
P	36	%	
P	36.2	%	
P	36.4	%	
P	36.6	%	
P	36.8	%	
P	37	%	
P	37.2	%	
P	37.4	%	
P	37.6	%	
P	37.8	%	
P	38	%	
P	38.2	%	
P	38.4	%	
P	38.6	%	
P	38.8	%	
P	39	%	
P	39.2	%	
P	39.4	%	
P	39.6	%	
P	39.8	%	
P	40	%	
P	40.2	%	
P	40.4	%	
P	40.6	%	
P	40.8	%	
P	41	%	
P	41.2	%	
P	41.4	%	
P	41.6	%	
P	41.8	%	
P	42	%	
P	42.2	%	
P	42.4	%	
P	42.6	%	
P	42.8	%	
P	43	%	
P	43.2	%	
P	43.4	%	
P	43.6	%	
P	43.8	%	
P	44	%	
P	44.2	%	
P	44.4	%	
P	44.6	%	
P	44.8	%	
P	45	%	
P	45.2	%	
P	45.4	%	
P	45.6	%	
P	45.8	%	
P	46	%	
P	46.2	%	
P	46.4	%	
P	46.6	%	
P	46.8	%	
P	47	%	
P	47.2	%	
P	47.4	%	
P	47.6	%	
P	47.8	%	
P	48	%	
P	48.2	%	
P	48.4	%	
P	48.6	%	
P	48.8	%	
P	49	%	
P	49.2	%	
P	49.4	%	
P	49.6	%	
P	49.8	%	
P	50	%	
P	50.2	%	
P	50.4	%	
P	50.6	%	
P	50.8	%	
P	51	%	
P	51.2	%	
P	51.4	%	
P	51.6	%	
P	51.8	%	
P	52	%	
P	52.2	%	
P	52.4	%	
P	52.6	%	
P	52.8	%	
P	53	%	
P	53.2	%	
P	53.4	%	
P	53.6	%	
P	53.8	%	
P	54	%	
P	54.2	%	
P	54.4	%	
P	54.6	%	
P	54.8	%	
P	55	%	
P	55.2	%	
P	55.4	%	
P	55.6	%	
P	55.8	%	
P	56	%	
P	56.2	%	
P	56.4	%	
P	56.6	%	
P	56.8	%	
P	57	%	
P	57.2	%	
P	57.4	%	
P	57.6	%	
P	57.8	%	
P	58	%	
P	58.2	%	
P	58.4	%	
P	58.6	%	
P	58.8	%	
P	59	%	
P	59.2	%	
P	59.4	%	
P	59.6	%	
P	59.8	%	
P	60	%	
P	60.2	%	
P	60.4	%	
P	60.6	%	
P	60.8	%	
P	61	%	
P	61.2	%	
P	61.4	%	
P	61.6	%	
P	61.8	%	
P	62	%	
P	62.2	%	
P	62.4	%	
P	62.6	%	
P	62.8	%	
P	63	%	
P	63.2	%	
P	63.4	%	
P	63.6	%	
P	63.8	%	
P	64	%	
P	64.2	%	
P	64.4	%	
P	64.6	%	
P	64.8	%	
P	65	%	
P	65.2	%	
P	65.4	%	
P	65.6	%	
P	65.8	%	
P	66	%	
P	66.2	%	
P	66.4	%	
P	66.6	%	
P	66.8	%	
P	67	%	
P	67.2	%	
P	67.4	%	
P	67.6	%	
P	67.8	%	
P	68	%	
P	68.2	%	
P	68.4	%	
P	68.6	%	
P	68.8	%	
P	69	%	
P	69.2	%	
P	69.4	%	
P	69.6	%	
P	69.8	%	
P	70	%	
P	70.2	%	
P	70.4	%	
P	70.6	%	
P	70.8	%	
P	71	%	
P	71.2	%	
P	71.4	%	
P	71.6	%	
P	71.8	%	
P	72	%	
P	72.2	%	
P	72.4	%	
P	72.6	%	
P	72.8	%	
P	73	%	
P	73.2	%	
P	73.4	%	
P	73.6	%	
P	73.8	%	
P	74	%	
P	74.2	%	
P	74.4	%	
P	74.6	%	
P	74.8	%	
P	75	%	
P	75.2	%	
P	75.4	%	
P	75.6	%	
P	75.8	%	
P	76	%	
P	76.2	%	
P	76.4	%	
P	76.6	%	
P	76.8	%	
P	77	%	
P	77.2	%	
P	77.4	%	
P	77.6	%	
P	77.8	%	
P	78	%	
P	78.2	%	
P	78.4	%	
P	78.6	%	
P	78.8	%	
P	79	%	
P	79.2	%	
P	79.4	%	
P	79.6	%	
P	79.8	%	
P	80	%	
P	80.2	%	
P	80.4	%	
P	80.6	%	
P	80.8	%	
P	81	%	
P	81.2	%	
P	81.4	%	
P	81.6	%	
P	81.8	%	
P	82	%	
P	82.2	%	
P	82.4	%	
P	82.6	%	
P	82.8	%	
P	83	%	
P	83.2	%	
P	83.4	%	
P	83.6	%	
P	83.8	%	
P	84	%	
P	84.2	%	
P	84.4	%	
P	84.6	%	
P	84.8	%	
P	85	%	
P	85.2	%	
P	85.4	%	
P	85.6	%	
P	85.8	%	
P	86	%	
P	86.2	%	
P	86.4	%	
P	86.6	%	
P	86.8	%	
P	87	%	
P	87.2	%	
P	87.4	%	
P	87.6	%	
P	87.8	%	
P	88	%	
P	88.2	%	
P	88.4	%	
P	88.6	%	
P	88.8	%	
P	89	%	
P	89.2	%	
P	89.4	%	
P	89.6	%	
P	89.8	%	
P	90	%	
P	90.2	%	
P	90.4	%	
P	90.6	%	
P	90.8	%	
P	91	%	
P	91.2	%	
P	91.4	%	
P	91.6	%	
P	91.8	%	
P	92	%	
P	92.2	%	
P	92.4	%	
P	92.6	%	
P	92.8	%	
P	93	%	
P	93.2	%	
P	93.4	%	
P	93.6	%	
P	93.8	%	
P	94	%	
P	94.2	%	
P	94.4	%	
P	94.6	%	
P	94.8	%	
P	95	%	
P	95.2	%	
P	95.4	%	
P	95.6	%	
P	95.8	%	
P	96	%	
P	96.2	%	
P	96.4	%	
P	96.6	%	
P	96.8	%	
P	97	%	
P	97.2	%	
P	97.4	%	
P	97.6	%	
P	97.8	%	
P	98	%	
P	98.2	%	
P	98.4	%	
P	98.6	%	
P	98.8	%	
P	99	%	
P	99.2	%	
P	99.4	%	
P	99.6	%	
P	99.8	%	
P	100	%	
column Non-neuronal Neuron P-value Correlation RMSE %Completed 
1 0.429735647812159 0.570264352187841 0 0.179831775856507 1.06332061979731 NA NA 8.333333 
2 0.420225129131938 0.579774870868062 0 0.225796094555673 1.03754600700436 NA NA 16.66667 
3 0.344142779610218 0.655857220389782 0 0.18664756955345 1.06295760574391 NA NA 25 
4 0.450067164073306 0.549932835926694 0 0.268141474829468 1.0144162732111 NA NA 33.33333 
5 0.970224010620318 0.0297759893796821 0 0.407419816491761 1.12642718333609 NA NA 41.66667 
6 0.29517813421065 0.70482186578935 0 0.14285422099973 1.09512070146426 NA NA 50 
7 0.399664464338309 0.600335535661691 0 0.237379723331388 1.03103914325494 NA NA 58.33333 
8 0.78397659522236 0.21602340477764 0 0.296702939154229 1.09550984487757 NA NA 66.66667 
9 0.601342730308964 0.398657269691036 0 0.230451477292196 1.06259141641634 NA NA 75 
10 0.487691262211321 0.512308737788679 0 0.256270661076046 1.02434450405436 NA NA 83.33333 
11 0.708391103804723 0.291608896195277 0 0.396745364444651 0.984174411905146 NA NA 91.66667 
12 0.518198530822537 0.481801469177463 0 0.196534981367098 1.06310269624621 NA NA 100 
               Non-neuronal     Neuron P-value Correlation      RMSE
sample_1131_CT    0.4297356 0.57026435       0   0.1798318 1.0633206
sample_1304_CT    0.4202251 0.57977487       0   0.2257961 1.0375460
sample_1271_CT    0.3441428 0.65585722       0   0.1866476 1.0629576
sample_5356_CT    0.4500672 0.54993284       0   0.2681415 1.0144163
sample_1163_CT    0.9702240 0.02977599       0   0.4074198 1.1264272
sample_1092_CT    0.2951781 0.70482187       0   0.1428542 1.0951207
sample_5292_AD    0.3996645 0.60033554       0   0.2373797 1.0310391
sample_1186_AD    0.7839766 0.21602340       0   0.2967029 1.0955098
sample_1291_AD    0.6013427 0.39865727       0   0.2304515 1.0625914
sample_579_AD     0.4876913 0.51230874       0   0.2562707 1.0243445
sample_1218_AD    0.7083911 0.29160890       0   0.3967454 0.9841744
sample_5295_AD    0.5181985 0.48180147       0   0.1965350 1.0631027
Suffix:  Results
All done.
